"unit","sex","age","isco08","geo","time","values"
"THS","T","Y25-74","OC9","BG","2004Q4",327.9
"THS","T","Y25-74","TOTAL","BG","2004Q4",2286.8
"THS","T","Y40-59","NRP","BG","2004Q4",NA
"THS","T","Y40-59","OC0","BG","2004Q4",9.5
"THS","T","Y40-59","OC1","BG","2004Q4",62.3
"THS","T","Y40-59","OC2","BG","2004Q4",165.3
"THS","T","Y40-59","OC3","BG","2004Q4",182.4
"THS","T","Y40-59","OC4","BG","2004Q4",92.4
"THS","T","Y40-59","OC5","BG","2004Q4",140.1
"THS","T","Y40-59","OC6","BG","2004Q4",12.3
"THS","T","Y40-59","OC7","BG","2004Q4",190.9
"THS","T","Y40-59","OC8","BG","2004Q4",214.3
"THS","T","Y40-59","OC9","BG","2004Q4",187.7
"THS","T","Y40-59","TOTAL","BG","2004Q4",1257.9
"THS","T","Y40-64","NRP","BG","2004Q4",NA
"THS","T","Y40-64","OC0","BG","2004Q4",9.5
"THS","T","Y40-64","OC1","BG","2004Q4",67.3
"THS","T","Y40-64","OC2","BG","2004Q4",174
"THS","T","Y40-64","OC3","BG","2004Q4",188.1
"THS","T","Y40-64","OC4","BG","2004Q4",94.9
"THS","T","Y40-64","OC5","BG","2004Q4",143.4
"THS","T","Y40-64","OC6","BG","2004Q4",12.5
"THS","T","Y40-64","OC7","BG","2004Q4",196.5
"THS","T","Y40-64","OC8","BG","2004Q4",221.4
"THS","T","Y40-64","OC9","BG","2004Q4",199.8
"THS","T","Y40-64","TOTAL","BG","2004Q4",1308
"THS","T","Y50-59","NRP","BG","2004Q4",NA
"THS","T","Y50-59","OC0","BG","2004Q4",NA
"THS","T","Y50-59","OC1","BG","2004Q4",25.6
"THS","T","Y50-59","OC2","BG","2004Q4",60.6
"THS","T","Y50-59","OC3","BG","2004Q4",73.8
"THS","T","Y50-59","OC4","BG","2004Q4",35.9
"THS","T","Y50-59","OC5","BG","2004Q4",57.7
"THS","T","Y50-59","OC6","BG","2004Q4",5.7
"THS","T","Y50-59","OC7","BG","2004Q4",75.7
"THS","T","Y50-59","OC8","BG","2004Q4",72.2
"THS","T","Y50-59","OC9","BG","2004Q4",86.6
"THS","T","Y50-59","TOTAL","BG","2004Q4",496.3
"THS","T","Y50-64","NRP","BG","2004Q4",NA
"THS","T","Y50-64","OC0","BG","2004Q4",NA
"THS","T","Y50-64","OC1","BG","2004Q4",30.5
"THS","T","Y50-64","OC2","BG","2004Q4",69.3
"THS","T","Y50-64","OC3","BG","2004Q4",79.4
"THS","T","Y50-64","OC4","BG","2004Q4",38.3
"THS","T","Y50-64","OC5","BG","2004Q4",61
"THS","T","Y50-64","OC6","BG","2004Q4",5.9
"THS","T","Y50-64","OC7","BG","2004Q4",81.3
"THS","T","Y50-64","OC8","BG","2004Q4",79.4
"THS","T","Y50-64","OC9","BG","2004Q4",98.6
"THS","T","Y50-64","TOTAL","BG","2004Q4",546.4
"THS","T","Y50-74","NRP","BG","2004Q4",NA
"THS","T","Y50-74","OC0","BG","2004Q4",NA
"THS","T","Y50-74","OC1","BG","2004Q4",30.9
"THS","T","Y50-74","OC2","BG","2004Q4",71.3
"THS","T","Y50-74","OC3","BG","2004Q4",80.4
"THS","T","Y50-74","OC4","BG","2004Q4",38.5
"THS","T","Y50-74","OC5","BG","2004Q4",63
"THS","T","Y50-74","OC6","BG","2004Q4",5.9
"THS","T","Y50-74","OC7","BG","2004Q4",82.5
"THS","T","Y50-74","OC8","BG","2004Q4",79.5
"THS","T","Y50-74","OC9","BG","2004Q4",101.7
"THS","T","Y50-74","TOTAL","BG","2004Q4",556.3
"THS","T","Y55-64","NRP","BG","2004Q4",NA
"THS","T","Y55-64","OC0","BG","2004Q4",NA
"THS","T","Y55-64","OC1","BG","2004Q4",15.5
"THS","T","Y55-64","OC2","BG","2004Q4",29.8
"THS","T","Y55-64","OC3","BG","2004Q4",35.4
"THS","T","Y55-64","OC4","BG","2004Q4",17.7
"THS","T","Y55-64","OC5","BG","2004Q4",23.9
"THS","T","Y55-64","OC6","BG","2004Q4",NA
"THS","T","Y55-64","OC7","BG","2004Q4",37.1
"THS","T","Y55-64","OC8","BG","2004Q4",32.7
"THS","T","Y55-64","OC9","BG","2004Q4",47.8
"THS","T","Y55-64","TOTAL","BG","2004Q4",243.6
"THS","T","Y55-74","NRP","BG","2004Q4",NA
"THS","T","Y55-74","OC0","BG","2004Q4",NA
"THS","T","Y55-74","OC1","BG","2004Q4",15.8
"THS","T","Y55-74","OC2","BG","2004Q4",31.8
"THS","T","Y55-74","OC3","BG","2004Q4",36.3
"THS","T","Y55-74","OC4","BG","2004Q4",17.9
"THS","T","Y55-74","OC5","BG","2004Q4",25.9
"THS","T","Y55-74","OC6","BG","2004Q4",NA
"THS","T","Y55-74","OC7","BG","2004Q4",38.3
"THS","T","Y55-74","OC8","BG","2004Q4",32.9
"THS","T","Y55-74","OC9","BG","2004Q4",50.9
"THS","T","Y55-74","TOTAL","BG","2004Q4",253.6
"THS","T","Y_GE15","NRP","BG","2004Q4",NA
"THS","T","Y_GE15","OC0","BG","2004Q4",31
"THS","T","Y_GE15","OC1","BG","2004Q4",100.4
"THS","T","Y_GE15","OC2","BG","2004Q4",314.3
"THS","T","Y_GE15","OC3","BG","2004Q4",326.8
"THS","T","Y_GE15","OC4","BG","2004Q4",175.1
"THS","T","Y_GE15","OC5","BG","2004Q4",354.2
"THS","T","Y_GE15","OC6","BG","2004Q4",20.2
"THS","T","Y_GE15","OC7","BG","2004Q4",385.1
"THS","T","Y_GE15","OC8","BG","2004Q4",421.8
"THS","T","Y_GE15","OC9","BG","2004Q4",366.1
"THS","T","Y_GE15","TOTAL","BG","2004Q4",2496.7
"THS","T","Y_GE25","NRP","BG","2004Q4",NA
"THS","T","Y_GE25","OC0","BG","2004Q4",26.9
"THS","T","Y_GE25","OC1","BG","2004Q4",99.5
"THS","T","Y_GE25","OC2","BG","2004Q4",306
"THS","T","Y_GE25","OC3","BG","2004Q4",309.5
"THS","T","Y_GE25","OC4","BG","2004Q4",161
"THS","T","Y_GE25","OC5","BG","2004Q4",293.5
"THS","T","Y_GE25","OC6","BG","2004Q4",19
"THS","T","Y_GE25","OC7","BG","2004Q4",352.1
"THS","T","Y_GE25","OC8","BG","2004Q4",391
"THS","T","Y_GE25","OC9","BG","2004Q4",328
"THS","T","Y_GE25","TOTAL","BG","2004Q4",2287.6
"THS","T","Y_GE50","NRP","BG","2004Q4",NA
"THS","T","Y_GE50","OC0","BG","2004Q4",NA
"THS","T","Y_GE50","OC1","BG","2004Q4",30.9
"THS","T","Y_GE50","OC2","BG","2004Q4",71.5
"THS","T","Y_GE50","OC3","BG","2004Q4",80.4
"THS","T","Y_GE50","OC4","BG","2004Q4",38.5
"THS","T","Y_GE50","OC5","BG","2004Q4",63.2
"THS","T","Y_GE50","OC6","BG","2004Q4",5.9
"THS","T","Y_GE50","OC7","BG","2004Q4",82.5
"THS","T","Y_GE50","OC8","BG","2004Q4",79.7
"THS","T","Y_GE50","OC9","BG","2004Q4",101.9
"THS","T","Y_GE50","TOTAL","BG","2004Q4",557.1
"THS","T","Y_GE65","NRP","BG","2004Q4",NA
"THS","T","Y_GE65","OC0","BG","2004Q4",NA
"THS","T","Y_GE65","OC1","BG","2004Q4",NA
"THS","T","Y_GE65","OC2","BG","2004Q4",NA
"THS","T","Y_GE65","OC3","BG","2004Q4",NA
"THS","T","Y_GE65","OC4","BG","2004Q4",NA
"THS","T","Y_GE65","OC5","BG","2004Q4",NA
"THS","T","Y_GE65","OC6","BG","2004Q4",NA
"THS","T","Y_GE65","OC7","BG","2004Q4",NA
"THS","T","Y_GE65","OC8","BG","2004Q4",NA
"THS","T","Y_GE65","OC9","BG","2004Q4",NA
"THS","T","Y_GE65","TOTAL","BG","2004Q4",10.7
"THS","T","Y_GE75","NRP","BG","2004Q4",NA
"THS","T","Y_GE75","OC1","BG","2004Q4",NA
"THS","T","Y_GE75","OC2","BG","2004Q4",NA
"THS","T","Y_GE75","OC3","BG","2004Q4",NA
"THS","T","Y_GE75","OC4","BG","2004Q4",NA
"THS","T","Y_GE75","OC5","BG","2004Q4",NA
"THS","T","Y_GE75","OC6","BG","2004Q4",NA
"THS","T","Y_GE75","OC7","BG","2004Q4",NA
"THS","T","Y_GE75","OC8","BG","2004Q4",NA
"THS","T","Y_GE75","OC9","BG","2004Q4",NA
"THS","T","Y_GE75","TOTAL","BG","2004Q4",NA
"THS","F","Y15-19","NRP","BG","2004Q3",NA
"THS","F","Y15-19","OC0","BG","2004Q3",NA
"THS","F","Y15-19","OC1","BG","2004Q3",NA
"THS","F","Y15-19","OC2","BG","2004Q3",NA
"THS","F","Y15-19","OC3","BG","2004Q3",NA
"THS","F","Y15-19","OC4","BG","2004Q3",NA
"THS","F","Y15-19","OC5","BG","2004Q3",6.9
"THS","F","Y15-19","OC6","BG","2004Q3",NA
"THS","F","Y15-19","OC7","BG","2004Q3",NA
"THS","F","Y15-19","OC8","BG","2004Q3",NA
"THS","F","Y15-19","OC9","BG","2004Q3",NA
"THS","F","Y15-19","TOTAL","BG","2004Q3",11.9
"THS","F","Y15-24","NRP","BG","2004Q3",NA
"THS","F","Y15-24","OC0","BG","2004Q3",NA
"THS","F","Y15-24","OC1","BG","2004Q3",NA
"THS","F","Y15-24","OC2","BG","2004Q3",NA
"THS","F","Y15-24","OC3","BG","2004Q3",7.2
"THS","F","Y15-24","OC4","BG","2004Q3",8.7
"THS","F","Y15-24","OC5","BG","2004Q3",37
"THS","F","Y15-24","OC6","BG","2004Q3",NA
"THS","F","Y15-24","OC7","BG","2004Q3",9.6
"THS","F","Y15-24","OC8","BG","2004Q3",16.7
"THS","F","Y15-24","OC9","BG","2004Q3",11.5
"THS","F","Y15-24","TOTAL","BG","2004Q3",96.8
"THS","F","Y15-29","NRP","BG","2004Q3",NA
"THS","F","Y15-29","OC0","BG","2004Q3",NA
"THS","F","Y15-29","OC1","BG","2004Q3",NA
"THS","F","Y15-29","OC2","BG","2004Q3",28.3
"THS","F","Y15-29","OC3","BG","2004Q3",23.7
"THS","F","Y15-29","OC4","BG","2004Q3",26.1
"THS","F","Y15-29","OC5","BG","2004Q3",63.9
"THS","F","Y15-29","OC6","BG","2004Q3",NA
"THS","F","Y15-29","OC7","BG","2004Q3",23.8
"THS","F","Y15-29","OC8","BG","2004Q3",31
"THS","F","Y15-29","OC9","BG","2004Q3",27.1
"THS","F","Y15-29","TOTAL","BG","2004Q3",228.7
"THS","F","Y15-39","NRP","BG","2004Q3",NA
"THS","F","Y15-39","OC0","BG","2004Q3",NA
"THS","F","Y15-39","OC1","BG","2004Q3",16
"THS","F","Y15-39","OC2","BG","2004Q3",91.1
"THS","F","Y15-39","OC3","BG","2004Q3",66.6
"THS","F","Y15-39","OC4","BG","2004Q3",61.8
"THS","F","Y15-39","OC5","BG","2004Q3",129.7
"THS","F","Y15-39","OC6","BG","2004Q3",NA
"THS","F","Y15-39","OC7","BG","2004Q3",56.2
"THS","F","Y15-39","OC8","BG","2004Q3",81
"THS","F","Y15-39","OC9","BG","2004Q3",70.4
"THS","F","Y15-39","TOTAL","BG","2004Q3",578.4
"THS","F","Y15-59","NRP","BG","2004Q3",NA
"THS","F","Y15-59","OC0","BG","2004Q3",NA
"THS","F","Y15-59","OC1","BG","2004Q3",43.4
"THS","F","Y15-59","OC2","BG","2004Q3",201.1
"THS","F","Y15-59","OC3","BG","2004Q3",172.8
"THS","F","Y15-59","OC4","BG","2004Q3",133.3
"THS","F","Y15-59","OC5","BG","2004Q3",241.5
"THS","F","Y15-59","OC6","BG","2004Q3",14.4
"THS","F","Y15-59","OC7","BG","2004Q3",102.1
"THS","F","Y15-59","OC8","BG","2004Q3",151.5
"THS","F","Y15-59","OC9","BG","2004Q3",167.8
"THS","F","Y15-59","TOTAL","BG","2004Q3",1229.6
"THS","F","Y15-64","NRP","BG","2004Q3",NA
"THS","F","Y15-64","OC0","BG","2004Q3",NA
"THS","F","Y15-64","OC1","BG","2004Q3",44.3
"THS","F","Y15-64","OC2","BG","2004Q3",202.6
"THS","F","Y15-64","OC3","BG","2004Q3",174.3
"THS","F","Y15-64","OC4","BG","2004Q3",133.5
"THS","F","Y15-64","OC5","BG","2004Q3",243.1
"THS","F","Y15-64","OC6","BG","2004Q3",14.8
"THS","F","Y15-64","OC7","BG","2004Q3",102.1
"THS","F","Y15-64","OC8","BG","2004Q3",151.7
"THS","F","Y15-64","OC9","BG","2004Q3",169.8
"THS","F","Y15-64","TOTAL","BG","2004Q3",1237.8
"THS","F","Y15-74","NRP","BG","2004Q3",NA
"THS","F","Y15-74","OC0","BG","2004Q3",NA
"THS","F","Y15-74","OC1","BG","2004Q3",44.3
"THS","F","Y15-74","OC2","BG","2004Q3",203.3
"THS","F","Y15-74","OC3","BG","2004Q3",174.6
"THS","F","Y15-74","OC4","BG","2004Q3",134
"THS","F","Y15-74","OC5","BG","2004Q3",243.3
"THS","F","Y15-74","OC6","BG","2004Q3",15.3
"THS","F","Y15-74","OC7","BG","2004Q3",102.3
"THS","F","Y15-74","OC8","BG","2004Q3",151.7
"THS","F","Y15-74","OC9","BG","2004Q3",170.3
"THS","F","Y15-74","TOTAL","BG","2004Q3",1240.8
"THS","F","Y20-64","NRP","BG","2004Q3",NA
"THS","F","Y20-64","OC0","BG","2004Q3",NA
"THS","F","Y20-64","OC1","BG","2004Q3",44.3
"THS","F","Y20-64","OC2","BG","2004Q3",202.6
"THS","F","Y20-64","OC3","BG","2004Q3",174.1
"THS","F","Y20-64","OC4","BG","2004Q3",132.4
"THS","F","Y20-64","OC5","BG","2004Q3",236.2
"THS","F","Y20-64","OC6","BG","2004Q3",14.6
"THS","F","Y20-64","OC7","BG","2004Q3",101.5
"THS","F","Y20-64","OC8","BG","2004Q3",150
"THS","F","Y20-64","OC9","BG","2004Q3",168.5
"THS","F","Y20-64","TOTAL","BG","2004Q3",1225.9
"THS","F","Y25-49","NRP","BG","2004Q3",NA
"THS","F","Y25-49","OC0","BG","2004Q3",NA
"THS","F","Y25-49","OC1","BG","2004Q3",31.5
"THS","F","Y25-49","OC2","BG","2004Q3",156.6
"THS","F","Y25-49","OC3","BG","2004Q3",117.6
"THS","F","Y25-49","OC4","BG","2004Q3",93.9
"THS","F","Y25-49","OC5","BG","2004Q3",163.8
"THS","F","Y25-49","OC6","BG","2004Q3",10.7
"THS","F","Y25-49","OC7","BG","2004Q3",75.8
"THS","F","Y25-49","OC8","BG","2004Q3",114.6
"THS","F","Y25-49","OC9","BG","2004Q3",112.6
"THS","F","Y25-49","TOTAL","BG","2004Q3",878
"THS","F","Y25-59","NRP","BG","2004Q3",NA
"THS","F","Y25-59","OC0","BG","2004Q3",NA
"THS","F","Y25-59","OC1","BG","2004Q3",42.7
"THS","F","Y25-59","OC2","BG","2004Q3",196.1
"THS","F","Y25-59","OC3","BG","2004Q3",165.6
"THS","F","Y25-59","OC4","BG","2004Q3",124.6
"THS","F","Y25-59","OC5","BG","2004Q3",204.5
"THS","F","Y25-59","OC6","BG","2004Q3",14.1
"THS","F","Y25-59","OC7","BG","2004Q3",92.5
"THS","F","Y25-59","OC8","BG","2004Q3",134.8
"THS","F","Y25-59","OC9","BG","2004Q3",156.3
"THS","F","Y25-59","TOTAL","BG","2004Q3",1132.8
"THS","F","Y25-64","NRP","BG","2004Q3",NA
"THS","F","Y25-64","OC0","BG","2004Q3",NA
"THS","F","Y25-64","OC1","BG","2004Q3",43.5
"THS","F","Y25-64","OC2","BG","2004Q3",197.6
"THS","F","Y25-64","OC3","BG","2004Q3",167.1
"THS","F","Y25-64","OC4","BG","2004Q3",124.8
"THS","F","Y25-64","OC5","BG","2004Q3",206.1
"THS","F","Y25-64","OC6","BG","2004Q3",14.5
"THS","F","Y25-64","OC7","BG","2004Q3",92.5
"THS","F","Y25-64","OC8","BG","2004Q3",135
"THS","F","Y25-64","OC9","BG","2004Q3",158.3
"THS","F","Y25-64","TOTAL","BG","2004Q3",1141
"THS","F","Y25-74","NRP","BG","2004Q3",NA
"THS","F","Y25-74","OC0","BG","2004Q3",NA
"THS","F","Y25-74","OC1","BG","2004Q3",43.5
"THS","F","Y25-74","OC2","BG","2004Q3",198.2
"THS","F","Y25-74","OC3","BG","2004Q3",167.4
"THS","F","Y25-74","OC4","BG","2004Q3",125.3
"THS","F","Y25-74","OC5","BG","2004Q3",206.3
"THS","F","Y25-74","OC6","BG","2004Q3",15
"THS","F","Y25-74","OC7","BG","2004Q3",92.7
"THS","F","Y25-74","OC8","BG","2004Q3",135
"THS","F","Y25-74","OC9","BG","2004Q3",158.8
"THS","F","Y25-74","TOTAL","BG","2004Q3",1144
"THS","F","Y40-59","NRP","BG","2004Q3",NA
"THS","F","Y40-59","OC0","BG","2004Q3",NA
"THS","F","Y40-59","OC1","BG","2004Q3",27.4
"THS","F","Y40-59","OC2","BG","2004Q3",110
"THS","F","Y40-59","OC3","BG","2004Q3",106.2
"THS","F","Y40-59","OC4","BG","2004Q3",71.5
"THS","F","Y40-59","OC5","BG","2004Q3",111.8
"THS","F","Y40-59","OC6","BG","2004Q3",8.9
"THS","F","Y40-59","OC7","BG","2004Q3",45.9
"THS","F","Y40-59","OC8","BG","2004Q3",70.5
"THS","F","Y40-59","OC9","BG","2004Q3",97.4
"THS","F","Y40-59","TOTAL","BG","2004Q3",651.2
"THS","F","Y40-64","NRP","BG","2004Q3",NA
"THS","F","Y40-64","OC0","BG","2004Q3",NA
"THS","F","Y40-64","OC1","BG","2004Q3",28.2
"THS","F","Y40-64","OC2","BG","2004Q3",111.5
"THS","F","Y40-64","OC3","BG","2004Q3",107.7
"THS","F","Y40-64","OC4","BG","2004Q3",71.7
"THS","F","Y40-64","OC5","BG","2004Q3",113.4
"THS","F","Y40-64","OC6","BG","2004Q3",9.3
"THS","F","Y40-64","OC7","BG","2004Q3",45.9
"THS","F","Y40-64","OC8","BG","2004Q3",70.7
"THS","F","Y40-64","OC9","BG","2004Q3",99.4
"THS","F","Y40-64","TOTAL","BG","2004Q3",659.4
"THS","F","Y50-59","NRP","BG","2004Q3",NA
"THS","F","Y50-59","OC0","BG","2004Q3",NA
"THS","F","Y50-59","OC1","BG","2004Q3",11.3
"THS","F","Y50-59","OC2","BG","2004Q3",39.5
"THS","F","Y50-59","OC3","BG","2004Q3",48.1
"THS","F","Y50-59","OC4","BG","2004Q3",30.7
"THS","F","Y50-59","OC5","BG","2004Q3",40.7
"THS","F","Y50-59","OC6","BG","2004Q3",NA
"THS","F","Y50-59","OC7","BG","2004Q3",16.7
"THS","F","Y50-59","OC8","BG","2004Q3",20.3
"THS","F","Y50-59","OC9","BG","2004Q3",43.8
"THS","F","Y50-59","TOTAL","BG","2004Q3",254.8
"THS","F","Y50-64","NRP","BG","2004Q3",NA
"THS","F","Y50-64","OC0","BG","2004Q3",NA
"THS","F","Y50-64","OC1","BG","2004Q3",12.1
"THS","F","Y50-64","OC2","BG","2004Q3",41
"THS","F","Y50-64","OC3","BG","2004Q3",49.5
"THS","F","Y50-64","OC4","BG","2004Q3",30.9
"THS","F","Y50-64","OC5","BG","2004Q3",42.3
"THS","F","Y50-64","OC6","BG","2004Q3",NA
"THS","F","Y50-64","OC7","BG","2004Q3",16.7
"THS","F","Y50-64","OC8","BG","2004Q3",20.4
"THS","F","Y50-64","OC9","BG","2004Q3",45.7
"THS","F","Y50-64","TOTAL","BG","2004Q3",263
"THS","F","Y50-74","NRP","BG","2004Q3",NA
"THS","F","Y50-74","OC0","BG","2004Q3",NA
"THS","F","Y50-74","OC1","BG","2004Q3",12.1
"THS","F","Y50-74","OC2","BG","2004Q3",41.6
"THS","F","Y50-74","OC3","BG","2004Q3",49.8
"THS","F","Y50-74","OC4","BG","2004Q3",31.4
"THS","F","Y50-74","OC5","BG","2004Q3",42.5
"THS","F","Y50-74","OC6","BG","2004Q3",NA
"THS","F","Y50-74","OC7","BG","2004Q3",16.9
"THS","F","Y50-74","OC8","BG","2004Q3",20.4
"THS","F","Y50-74","OC9","BG","2004Q3",46.3
"THS","F","Y50-74","TOTAL","BG","2004Q3",265.9
"THS","F","Y55-64","NRP","BG","2004Q3",NA
"THS","F","Y55-64","OC0","BG","2004Q3",NA
"THS","F","Y55-64","OC1","BG","2004Q3",NA
"THS","F","Y55-64","OC2","BG","2004Q3",13.7
"THS","F","Y55-64","OC3","BG","2004Q3",19.4
"THS","F","Y55-64","OC4","BG","2004Q3",12.9
"THS","F","Y55-64","OC5","BG","2004Q3",16.3
"THS","F","Y55-64","OC6","BG","2004Q3",NA
"THS","F","Y55-64","OC7","BG","2004Q3",6.2
"THS","F","Y55-64","OC8","BG","2004Q3",6.1
"THS","F","Y55-64","OC9","BG","2004Q3",21.3
"THS","F","Y55-64","TOTAL","BG","2004Q3",102.1
"THS","F","Y55-74","NRP","BG","2004Q3",NA
"THS","F","Y55-74","OC0","BG","2004Q3",NA
"THS","F","Y55-74","OC1","BG","2004Q3",NA
"THS","F","Y55-74","OC2","BG","2004Q3",14.4
"THS","F","Y55-74","OC3","BG","2004Q3",19.6
"THS","F","Y55-74","OC4","BG","2004Q3",13.4
"THS","F","Y55-74","OC5","BG","2004Q3",16.5
"THS","F","Y55-74","OC6","BG","2004Q3",NA
"THS","F","Y55-74","OC7","BG","2004Q3",6.3
"THS","F","Y55-74","OC8","BG","2004Q3",6.1
"THS","F","Y55-74","OC9","BG","2004Q3",21.9
"THS","F","Y55-74","TOTAL","BG","2004Q3",105.1
"THS","F","Y_GE15","NRP","BG","2004Q3",NA
"THS","F","Y_GE15","OC0","BG","2004Q3",NA
"THS","F","Y_GE15","OC1","BG","2004Q3",44.3
"THS","F","Y_GE15","OC2","BG","2004Q3",203.3
"THS","F","Y_GE15","OC3","BG","2004Q3",174.6
"THS","F","Y_GE15","OC4","BG","2004Q3",134
"THS","F","Y_GE15","OC5","BG","2004Q3",243.3
"THS","F","Y_GE15","OC6","BG","2004Q3",15.3
"THS","F","Y_GE15","OC7","BG","2004Q3",102.3
"THS","F","Y_GE15","OC8","BG","2004Q3",151.7
"THS","F","Y_GE15","OC9","BG","2004Q3",170.5
"THS","F","Y_GE15","TOTAL","BG","2004Q3",1241
"THS","F","Y_GE25","NRP","BG","2004Q3",NA
"THS","F","Y_GE25","OC0","BG","2004Q3",NA
"THS","F","Y_GE25","OC1","BG","2004Q3",43.5
"THS","F","Y_GE25","OC2","BG","2004Q3",198.2
"THS","F","Y_GE25","OC3","BG","2004Q3",167.4
"THS","F","Y_GE25","OC4","BG","2004Q3",125.3
"THS","F","Y_GE25","OC5","BG","2004Q3",206.3
"THS","F","Y_GE25","OC6","BG","2004Q3",15
"THS","F","Y_GE25","OC7","BG","2004Q3",92.7
"THS","F","Y_GE25","OC8","BG","2004Q3",135
"THS","F","Y_GE25","OC9","BG","2004Q3",159
"THS","F","Y_GE25","TOTAL","BG","2004Q3",1144.1
"THS","F","Y_GE50","NRP","BG","2004Q3",NA
"THS","F","Y_GE50","OC0","BG","2004Q3",NA
"THS","F","Y_GE50","OC1","BG","2004Q3",12.1
"THS","F","Y_GE50","OC2","BG","2004Q3",41.6
"THS","F","Y_GE50","OC3","BG","2004Q3",49.8
"THS","F","Y_GE50","OC4","BG","2004Q3",31.4
"THS","F","Y_GE50","OC5","BG","2004Q3",42.5
"THS","F","Y_GE50","OC6","BG","2004Q3",NA
"THS","F","Y_GE50","OC7","BG","2004Q3",16.9
"THS","F","Y_GE50","OC8","BG","2004Q3",20.4
"THS","F","Y_GE50","OC9","BG","2004Q3",46.5
"THS","F","Y_GE50","TOTAL","BG","2004Q3",266.1
"THS","F","Y_GE65","NRP","BG","2004Q3",NA
"THS","F","Y_GE65","OC0","BG","2004Q3",NA
"THS","F","Y_GE65","OC1","BG","2004Q3",NA
"THS","F","Y_GE65","OC2","BG","2004Q3",NA
"THS","F","Y_GE65","OC3","BG","2004Q3",NA
"THS","F","Y_GE65","OC4","BG","2004Q3",NA
"THS","F","Y_GE65","OC5","BG","2004Q3",NA
"THS","F","Y_GE65","OC6","BG","2004Q3",NA
"THS","F","Y_GE65","OC7","BG","2004Q3",NA
"THS","F","Y_GE65","OC8","BG","2004Q3",NA
"THS","F","Y_GE65","OC9","BG","2004Q3",NA
"THS","F","Y_GE65","TOTAL","BG","2004Q3",NA
"THS","F","Y_GE75","NRP","BG","2004Q3",NA
"THS","F","Y_GE75","OC1","BG","2004Q3",NA
"THS","F","Y_GE75","OC2","BG","2004Q3",NA
"THS","F","Y_GE75","OC3","BG","2004Q3",NA
"THS","F","Y_GE75","OC4","BG","2004Q3",NA
"THS","F","Y_GE75","OC5","BG","2004Q3",NA
"THS","F","Y_GE75","OC6","BG","2004Q3",NA
"THS","F","Y_GE75","OC7","BG","2004Q3",NA
"THS","F","Y_GE75","OC8","BG","2004Q3",NA
"THS","F","Y_GE75","OC9","BG","2004Q3",NA
"THS","F","Y_GE75","TOTAL","BG","2004Q3",NA
"THS","M","Y15-19","NRP","BG","2004Q3",NA
"THS","M","Y15-19","OC0","BG","2004Q3",NA
"THS","M","Y15-19","OC1","BG","2004Q3",NA
"THS","M","Y15-19","OC2","BG","2004Q3",NA
"THS","M","Y15-19","OC3","BG","2004Q3",NA
"THS","M","Y15-19","OC4","BG","2004Q3",NA
"THS","M","Y15-19","OC5","BG","2004Q3",NA
"THS","M","Y15-19","OC6","BG","2004Q3",NA
"THS","M","Y15-19","OC7","BG","2004Q3",NA
"THS","M","Y15-19","OC8","BG","2004Q3",NA
"THS","M","Y15-19","OC9","BG","2004Q3",NA
"THS","M","Y15-19","TOTAL","BG","2004Q3",8.1
"THS","M","Y15-24","NRP","BG","2004Q3",NA
"THS","M","Y15-24","OC0","BG","2004Q3",NA
"THS","M","Y15-24","OC1","BG","2004Q3",NA
"THS","M","Y15-24","OC2","BG","2004Q3",NA
"THS","M","Y15-24","OC3","BG","2004Q3",8.6
"THS","M","Y15-24","OC4","BG","2004Q3",7.6
"THS","M","Y15-24","OC5","BG","2004Q3",20.8
"THS","M","Y15-24","OC6","BG","2004Q3",NA
"THS","M","Y15-24","OC7","BG","2004Q3",19.1
"THS","M","Y15-24","OC8","BG","2004Q3",18.1
"THS","M","Y15-24","OC9","BG","2004Q3",28.7
"THS","M","Y15-24","TOTAL","BG","2004Q3",111
"THS","M","Y15-29","NRP","BG","2004Q3",NA
"THS","M","Y15-29","OC0","BG","2004Q3",9.8
"THS","M","Y15-29","OC1","BG","2004Q3",NA
"THS","M","Y15-29","OC2","BG","2004Q3",15.4
"THS","M","Y15-29","OC3","BG","2004Q3",22.3
"THS","M","Y15-29","OC4","BG","2004Q3",15.8
"THS","M","Y15-29","OC5","BG","2004Q3",44.6
"THS","M","Y15-29","OC6","BG","2004Q3",NA
"THS","M","Y15-29","OC7","BG","2004Q3",52.7
"THS","M","Y15-29","OC8","BG","2004Q3",46
"THS","M","Y15-29","OC9","BG","2004Q3",54.5
"THS","M","Y15-29","TOTAL","BG","2004Q3",267.9
"THS","M","Y15-39","NRP","BG","2004Q3",NA
"THS","M","Y15-39","OC0","BG","2004Q3",22.5
"THS","M","Y15-39","OC1","BG","2004Q3",19.3
"THS","M","Y15-39","OC2","BG","2004Q3",40.9
"THS","M","Y15-39","OC3","BG","2004Q3",68.4
"THS","M","Y15-39","OC4","BG","2004Q3",27.4
"THS","M","Y15-39","OC5","BG","2004Q3",77.7
"THS","M","Y15-39","OC6","BG","2004Q3",7.3
"THS","M","Y15-39","OC7","BG","2004Q3",135.1
"THS","M","Y15-39","OC8","BG","2004Q3",116
"THS","M","Y15-39","OC9","BG","2004Q3",102.4
"THS","M","Y15-39","TOTAL","BG","2004Q3",617.6
"THS","M","Y15-59","NRP","BG","2004Q3",NA
"THS","M","Y15-59","OC0","BG","2004Q3",29.3
